============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  30 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  516  2 .1815598E+07   3000000E+02  .5837E+07  .3449E+07   .9990721  .0332516  .0273743
T  517  2 .1875366E+07   3000000E+02  .2568E+07  .2343E+07   .9996376  .0252000 -.0094685
T  518  2 .1736567E+07   3000000E+02  .1734E+07  .6038E+06   .9996650  .0256128 -.0037116
T  519  2 .1737374E+07   3000000E+02  .3848E+07 -.2553E+07   .9956603  .0902426 -.0227341
T  520  2 .1881811E+07   3000000E+02 -.1052E+07 -.1332E+06   .9998157 -.0069726 -.0178898
T  521  2 .1836458E+07   3000000E+02 -.1048E+08 -.8373E+07   .9977498 -.0132082 -.0657330
T  522  2 .1799377E+07   3000000E+02  .3192E+07 -.9112E+06   .9978292  .0177076 -.0634303
T  523  2 .1921983E+07   3000000E+02 -.3264E+07 -.3886E+07   .9998060 -.0134856 -.0143579
T  524  2 .1889241E+07   3000000E+02  .7742E+07 -.2939E+07   .9982942  .0500988 -.0299785
T  525  2 .1755247E+07   3000000E+02  .2302E+07 -.2365E+07   .9997659  .0070625 -.0204532
T  526  2 .1814967E+07   3000000E+02 -.1314E+06 -.3279E+07   .9999171  .0092214  .0089820
T  527  2 .1777464E+07   3000000E+02  .4374E+07 -.1215E+07   .9988208  .0485183  .0017377
T  528  2 .1939827E+07   3000000E+02  .1877E+07 -.3170E+07   .9991596  .0269193 -.0309113
T  529  2 .1808784E+07   3000000E+02 -.5618E+07  .8938E+06   .9951352 -.0796410 -.0579941
T  530  2 .1793047E+07   3000000E+02  .9977E+06 -.1865E+07   .9997596  .0051411 -.0213134
T  531  2 .1841030E+07   3000000E+02  .1031E+07  .3205E+07   .9993248  .0104376  .0352264
T  532  2 .1864915E+07   3000000E+02  .1154E+07 -.1657E+07   .9996500 -.0162546 -.0208702
T  533  2 .1773278E+07   3000000E+02 -.4517E+07  .1811E+07   .9992043 -.0286614  .0277376
T  534  2 .1911029E+07   3000000E+02 -.5778E+07  .2777E+07   .9994111 -.0321087  .0121001
T  535  2 .1841476E+07   3000000E+02 -.1054E+07 -.5931E+07   .9987688 -.0038868 -.0494543
T  536  2 .1762849E+07   3000000E+02 -.2268E+07  .2052E+07   .9991566 -.0349375  .0215739
T  537  2 .1753690E+07   3000000E+02  .1194E+07 -.5088E+06   .9995621  .0246684  .0163453
T  538  2 .1871447E+07   3000000E+02 -.9531E+06  .2912E+07   .9986037  .0018244  .0527949
T  539  2 .1830761E+07   3000000E+02  .1984E+07  .7177E+07   .9998359 -.0135603  .0120096
T  540  2 .1842079E+07   3000000E+02 -.2248E+07  .2626E+07   .9997120 -.0059804  .0232425
T  541  2 .1747611E+07   3000000E+02 -.2413E+07  .5133E+07   .9994738  .0120488  .0301150
T  542  2 .1876964E+07   3000000E+02  .3717E+07 -.7062E+06   .9996775  .0241082  .0079777
T  543  2 .1760776E+07   3000000E+02  .7381E+06  .1732E+07   .9992614 -.0271081  .0272370
T  544  2 .1806800E+07   3000000E+02  .7725E+06 -.4608E+07   .9983619  .0415791 -.0393037
T  545  2 .1876977E+07   3000000E+02 -.3035E+05  .1305E+07   .9999367 -.0099145  .0053280
T  546  2 .1848965E+07   3000000E+02 -.4721E+07 -.3879E+07   .9973177 -.0533385 -.0501244
T  547  2 .1856052E+07   3000000E+02 -.3577E+07  .1234E+07   .9998894 -.0140207 -.0049650
T  548  2 .1826333E+07   3000000E+02 -.2417E+06  .7236E+07   .9983111 -.0195755  .0546965
T  549  2 .1894601E+07   3000000E+02 -.7086E+07  .4919E+07   .9981614 -.0399872  .0455503
T  550  2 .1825736E+07   3000000E+02 -.2040E+07  .2097E+07   .9992150 -.0351057  .0183582
T  551  2 .1841426E+07   3000000E+02 -.1952E+07 -.5286E+07   .9988955 -.0305040 -.0357401
T  552  2 .1938648E+07   3000000E+02 -.3902E+07 -.7987E+06   .9996873 -.0210048 -.0135681
T  553  2 .1756185E+07   3000000E+02  .3018E+07  .1118E+07   .9994521  .0101677  .0314989
T  554  2 .1773887E+07   3000000E+02  .1920E+07  .1248E+07   .9981190  .0341978  .0508812
T  555  2 .1773316E+07   3000000E+02  .1197E+07 -.5007E+06   .9994890  .0297505  .0116874
T  556  2 .1841064E+07   3000000E+02  .9206E+06 -.4504E+07   .9958735  .0574849 -.0702249
T  557  2 .1942247E+07   3000000E+02 -.1220E+07 -.4717E+07   .9989355  .0025604 -.0460585
T  558  2 .2018942E+07   3000000E+02  .1379E+07 -.3061E+07   .9991540  .0081913 -.0403002
T  559  2 .1852465E+07   3000000E+02 -.9031E+06  .3497E+07   .9996703 -.0256763  .0002834
T  560  2 .1882988E+07   3000000E+02  .3274E+07 -.2580E+07   .9991927  .0356666 -.0184910
T  561  2 .1748357E+07   3000000E+02  .3518E+07  .6003E+07   .9998748  .0155742 -.0027876
T  562  2 .1940612E+07   3000000E+02 -.6325E+05  .4489E+07   .9992018 -.0221502  .0332432
T  563  2 .1785807E+07   3000000E+02  .2198E+07  .1380E+07   .9998293  .0041527  .0180057
T  564  2 .1741971E+07   3000000E+02 -.6694E+07  .8121E+07   .9973371 -.0244215  .0687186
T  565  2 .1848534E+07   3000000E+02 -.2433E+07 -.3626E+07   .9993783 -.0274020 -.0221824
T  566  2 .1860041E+07   3000000E+02 -.1373E+04 -.3175E+06   .9998259 -.0146856  .0115078
T  567  2 .1799588E+07   3000000E+02  .1291E+07  .1161E+07   .9997603 -.0041843  .0214914
T  568  2 .1817486E+07   3000000E+02  .1417E+07  .5896E+06   .9994566  .0318746 -.0083992
T  569  2 .1848690E+07   3000000E+02 -.4973E+07  .7316E+07   .9991135 -.0286485  .0308474
T  570  2 .1845375E+07   3000000E+02  .1322E+07 -.2502E+07   .9994325 -.0111708 -.0317803
T  571  2 .1789913E+07   3000000E+02  .1141E+07  .1416E+06   .9999133  .0070690 -.0111060
T  572  2 .1885631E+07   3000000E+02 -.1931E+07 -.1021E+07   .9996815 -.0224381  .0115536
T  573  2 .1801333E+07   3000000E+02  .1415E+07 -.5994E+07   .9997755 -.0034015 -.0209144
T  574  2 .1744386E+07   3000000E+02 -.7199E+07 -.5023E+07   .9990904 -.0362118 -.0225166
T  575  2 .1777864E+07   3000000E+02 -.2036E+06 -.7692E+07   .9994176 -.0081664 -.0331333
T  576  2 .1881967E+07   3000000E+02  .2883E+07 -.4383E+07   .9994321  .0170925 -.0290410
T  577  2 .1792818E+07   3000000E+02 -.4794E+06  .5172E+06   .9997087 -.0237672 -.0041988
T  578  2 .1723101E+07   3000000E+02 -.2137E+07 -.2229E+07   .9997552 -.0220510 -.0017930
T  579  2 .1817008E+07   3000000E+02  .1413E+07  .1642E+07   .9999143 -.0023329  .0128790
T  580  2 .1816845E+07   3000000E+02 -.1842E+07 -.3891E+07   .9997793  .0201406 -.0059747
T  581  2 .1848923E+07   3000000E+02 -.7955E+06 -.5125E+07   .9993512  .0018125 -.0359700
T  582  2 .1830256E+07   3000000E+02  .1015E+07  .1043E+07   .9999964  .0014236 -.0022557
T  583  2 .1897273E+07   3000000E+02 -.7300E+06 -.3781E+07   .9996463 -.0078254 -.0254181
T  584  2 .1885829E+07   3000000E+02 -.5580E+06 -.2537E+07   .9999502 -.0065006 -.0075716
T  585  2 .1809007E+07   3000000E+02 -.6708E+06  .4257E+07   .9993001 -.0308571  .0211471
T  586  2 .1933646E+07   3000000E+02  .4846E+07 -.6552E+07   .9989622  .0323816 -.0320306
T  587  2 .1826449E+07   3000000E+02 -.2148E+06 -.1764E+07   .9988811 -.0135941 -.0452968
T  588  2 .1853353E+07   3000000E+02  .2783E+06 -.6285E+07   .9987665 -.0247610 -.0430391
T  589  2 .1812167E+07   3000000E+02 -.1913E+06  .2104E+07   .9999524 -.0059704  .0077148
T  590  2 .1866784E+07   3000000E+02  .8906E+06  .2919E+07   .9997591  .0215564  .0041337
T  591  2 .1710104E+07   3000000E+02 -.4175E+07 -.2881E+07   .9996910 -.0211411 -.0130757
T  592  2 .1897457E+07   3000000E+02 -.1839E+07 -.2210E+07   .9995511 -.0290557  .0072997
T  593  2 .1782863E+07   3000000E+02  .1175E+07  .2633E+07   .9998621  .0163873 -.0027081
T  594  2 .1838137E+07   3000000E+02 -.4361E+07 -.1051E+07   .9989801 -.0410896 -.0187169
T  595  2 .1866946E+07   3000000E+02 -.1470E+07 -.7543E+06   .9998980 -.0065963  .0126644
T  596  2 .1835911E+07   3000000E+02 -.3219E+07  .2854E+06   .9998695 -.0097363 -.0128886
T  597  2 .1719783E+07   3000000E+02 -.4738E+07  .3150E+07   .9998490 -.0125113  .0120600
T  598  2 .1784926E+07   3000000E+02  .5498E+07 -.2258E+07   .9990150  .0202623 -.0394786
T  599  2 .1850971E+07   3000000E+02  .1176E+06  .2551E+07   .9999950  .0012144  .0029258
T  600  2 .1779904E+07   3000000E+02  .1249E+07 -.6914E+06   .9995864  .0230617 -.0171817
T  601  2 .1724335E+07   3000000E+02  .4896E+07  .1729E+07   .9993243  .0323923  .0173701
T  602  2 .1906265E+07   3000000E+02  .1997E+07 -.2726E+07   .9999489  .0042579 -.0091641
T  603  2 .1830146E+07   3000000E+02 -.5560E+06 -.7529E+07   .9975926 -.0290052 -.0629901
T  604  2 .1812231E+07   3000000E+02 -.3092E+07 -.2945E+07   .9986492 -.0108001 -.0508253
T  605  2 .1817000E+07   3000000E+02  .4548E+06  .5502E+07   .9997121 -.0001567  .0239920
T  606  2 .1839507E+07   3000000E+02 -.3650E+07 -.6912E+06   .9997311  .0112781 -.0202635
T  607  2 .1858667E+07   3000000E+02 -.1133E+07  .3766E+06   .9999475 -.0060243  .0082856
T  608  2 .1810688E+07   3000000E+02 -.1309E+07  .1152E+07   .9999397 -.0042899 -.0101098
T  609  2 .1747043E+07   3000000E+02 -.3235E+07 -.1014E+07   .9988034 -.0488109 -.0030292
T  610  2 .1767740E+07   3000000E+02 -.9858E+06 -.4087E+07   .9973771  .0466478 -.0553442
T  611  2 .1823568E+07   3000000E+02 -.1485E+07 -.4441E+06   .9999959  .0015284  .0024181
T  612  2 .1816801E+07   3000000E+02  .1922E+07  .3328E+07   .9999632  .0063730 -.0057450
T  613  2 .1868566E+07   3000000E+02 -.1062E+06 -.3335E+07   .9997810  .0020872 -.0208209
T  614  2 .1811229E+07   3000000E+02  .1694E+07  .7659E+07   .9974131  .0008201  .0718779
T  615  2 .1906242E+07   3000000E+02  .9538E+05 -.9720E+06   .9998522  .0078584  .0152936
T  616  2 .1757730E+07   3000000E+02 -.4382E+06 -.2684E+07   .9998775 -.0121459 -.0098706
T  617  2 .1857181E+07   3000000E+02 -.3187E+07  .1591E+07   .9999193 -.0093690  .0085770
T  618  2 .1771235E+07   3000000E+02  .2108E+07  .2074E+07   .9995904  .0054828  .0280900
T  619  2 .1692793E+07   3000000E+02 -.1388E+07 -.1887E+07   .9993503 -.0131927 -.0335385
T  620  2 .1815463E+07   3000000E+02 -.2843E+06  .1385E+07   .9998609  .0115533 -.0120258
T  621  2 .1790564E+07   3000000E+02  .4853E+07  .1880E+07   .9998284  .0185201  .0003044
T  622  2 .1825243E+07   3000000E+02 -.1679E+07  .5806E+05   .9999719  .0058718 -.0046612
T  623  2 .1834611E+07   3000000E+02  .7037E+07  .1986E+07   .9925684  .1212145 -.0107241
T  624  2 .1810868E+07   3000000E+02 -.7891E+06 -.2299E+07   .9987348 -.0023762 -.0502305
T  625  2 .1793642E+07   3000000E+02  .5926E+06 -.1254E+07   .9997843 -.0001413 -.0207704
T  626  2 .1837451E+07   3000000E+02 -.2236E+07  .8244E+06   .9996594 -.0260473  .0016113
T  627  2 .1836749E+07   3000000E+02 -.2075E+07  .3680E+06   .9999302 -.0044237  .0109594
T  628  2 .1879655E+07   3000000E+02 -.4221E+07  .6370E+07   .9985355 -.0354035  .0409075
T  629  2 .1820965E+07   3000000E+02  .8623E+06 -.1867E+07   .9993576  .0358381 -.0001894
T  630  2 .1918293E+07   3000000E+02  .3683E+07 -.2053E+07   .9993807  .0333600 -.0111932
T  631  2 .1783716E+07   3000000E+02 -.1560E+07 -.7343E+07   .9991744  .0154865 -.0375580
T  632  2 .1891211E+07   3000000E+02 -.8337E+06 -.1240E+07   .9996873 -.0057426 -.0243379
T  633  2 .1892010E+07   3000000E+02  .2263E+07 -.2685E+06   .9998069  .0184163 -.0068598
T  634  2 .1829290E+07   3000000E+02  .1683E+07  .2840E+07   .9989659  .0452674  .0042393
T  635  2 .1810483E+07   3000000E+02  .1071E+07  .3686E+06   .9998747  .0145812 -.0061699
T  636  2 .1888023E+07   3000000E+02 -.9147E+06 -.1121E+07   .9998615  .0160998  .0042080
T  637  2 .1910799E+07   3000000E+02  .4329E+06  .1157E+07   .9999853  .0041085  .0035519
T  638  2 .1827349E+07   3000000E+02 -.3436E+07  .1621E+07   .9996920 -.0186873  .0163318
T  639  2 .1742763E+07   3000000E+02  .3067E+07  .2768E+06   .9993694 -.0065857  .0348923
T  640  2 .1830480E+07   3000000E+02 -.2462E+07  .7698E+05   .9998176 -.0093469 -.0166573
T  641  2 .1744046E+07   3000000E+02 -.4921E+07  .4066E+06   .9995643 -.0288618 -.0061747
T  642  2 .1931547E+07   3000000E+02 -.3617E+06 -.7996E+06   .9999621  .0075114 -.0043939
T  643  2 .1734104E+07   3000000E+02  .1458E+07 -.4175E+07   .9994626  .0324506  .0046275
T  644  2 .1774737E+07   3000000E+02  .4131E+06  .6901E+06   .9994274 -.0187907  .0281389
T  645  2 .1801524E+07   3000000E+02 -.1133E+07 -.2176E+07   .9999631 -.0029191  .0080855
T  646  2 .1849628E+07   3000000E+02  .5820E+06  .2305E+07   .9997611 -.0008712  .0218415
T  647  2 .1725421E+07   3000000E+02  .1904E+07 -.2085E+07   .9996810  .0173744 -.0183292
T  648  2 .1785895E+07   3000000E+02  .6122E+05 -.6476E+07   .9995263  .0068208 -.0300124
T  649  2 .1670777E+07   3000000E+02 -.5145E+07 -.1163E+07   .9993725 -.0319001 -.0153920
T  650  2 .1709380E+07   3000000E+02 -.4500E+07 -.2187E+07   .9998804 -.0066255 -.0139752
T  651  2 .1886367E+07   3000000E+02 -.2347E+07 -.5004E+06   .9998274 -.0153690  .0104417
T  652  2 .1817928E+07   3000000E+02  .3119E+07  .1589E+07   .9985189  .0490662 -.0235062
T  653  2 .1804780E+07   3000000E+02 -.9302E+06  .1557E+07   .9971299  .0753272 -.0076065
T  654  2 .1762924E+07   3000000E+02 -.5618E+07 -.4326E+07   .9998742  .0041635 -.0153024
T  655  2 .1814622E+07   3000000E+02 -.2536E+07 -.1658E+07   .9996017  .0011420 -.0281993
T  656  2 .1830146E+07   3000000E+02  .1956E+07 -.5569E+06   .9998338  .0181874  .0012860
T  657  2 .1865638E+07   3000000E+02  .9228E+06  .1076E+07   .9998629  .0156527 -.0053926
T  658  2 .1890043E+07   3000000E+02  .1985E+07  .5467E+06   .9998994  .0070152  .0123242
T  659  2 .1910176E+07   3000000E+02  .1079E+08  .4859E+07   .9905656  .1341281  .0280953
T  660  2 .1842085E+07   3000000E+02 -.5679E+07  .6269E+07   .9986318 -.0279392  .0442040
T  661  2 .1909005E+07   3000000E+02 -.2365E+07  .1111E+07   .9999877 -.0018158  .0046128
T  662  2 .1737862E+07   3000000E+02  .2275E+07  .1152E+07   .9999734 -.0063023  .0036602
T  663  2 .1705024E+07   3000000E+02  .4866E+06 -.6906E+07   .9998750  .0016930 -.0157213
T  664  2 .1840835E+07   3000000E+02  .2190E+07  .4029E+07   .9998347  .0091228  .0157253
T  665  2 .1794622E+07   3000000E+02 -.7070E+06 -.2160E+07   .9999076  .0003160 -.0135883
T  666  2 .1813624E+07   3000000E+02  .5560E+06  .5755E+06   .9999889  .0042946  .0019438
T  667  2 .1858502E+07   3000000E+02 -.3355E+07 -.1611E+07   .9997473 -.0211950 -.0074865
T  668  2 .1890873E+07   3000000E+02 -.4102E+07 -.4068E+07   .9993330  .0025271 -.0364309
T  669  2 .1829068E+07   3000000E+02  .1381E+08 -.4188E+07   .9948943  .0912637 -.0430836
T  670  2 .1754664E+07   3000000E+02 -.2796E+07  .3085E+07   .9989304 -.0351746  .0300144
T  671  2 .1860028E+07   3000000E+02  .1857E+07  .1728E+07   .9997320  .0139043  .0185072
T  672  2 .1896094E+07   3000000E+02 -.6424E+07 -.3772E+06   .9991650 -.0350793  .0209463
T  673  2 .1876763E+07   3000000E+02  .2837E+07  .1409E+07   .9998486 -.0096038  .0145095
T  674  2 .1703260E+07   3000000E+02 -.5269E+07  .8286E+06   .9997914 -.0091593  .0182564
T  675  2 .1851530E+07   3000000E+02 -.7879E+06 -.1208E+07   .9997189 -.0207217  .0115216
T  676  2 .1783783E+07   3000000E+02 -.8170E+06 -.1555E+07   .9993833  .0320793  .0142795
T  677  2 .1836000E+07   3000000E+02 -.2023E+07  .1914E+07   .9999592 -.0052682  .0073316
T  678  2 .1844605E+07   3000000E+02 -.1626E+07  .2047E+07   .9999655 -.0075535 -.0034662
T  679  2 .1753518E+07   3000000E+02  .4332E+07 -.6416E+06   .9994716  .0324453  .0019593
T  680  2 .1808490E+07   3000000E+02  .5202E+07 -.4009E+07   .9997698  .0073258 -.0201642
T  681  2 .1810154E+07   3000000E+02  .4194E+07  .3082E+07   .9986335  .0415048  .0317574
T  682  2 .1890947E+07   3000000E+02  .2729E+07  .6513E+06   .9999943  .0002530  .0033559
T  683  2 .1805259E+07   3000000E+02  .4720E+07  .3382E+07   .9995824  .0288264 -.0019963
T  684  2 .1860310E+07   3000000E+02  .5527E+07  .1673E+07   .9985842  .0530452 -.0039700
T  685  2 .1851182E+07   3000000E+02  .1065E+07  .4027E+07   .9998362  .0070796  .0166567
T  686  2 .1921713E+07   3000000E+02  .5989E+07  .3662E+07   .9984134  .0434707  .0357897
T  687  2 .1853550E+07   3000000E+02 -.3711E+07 -.1082E+07   .9987789 -.0433014 -.0237855
T  688  2 .1883456E+07   3000000E+02  .1024E+07 -.3711E+07   .9999363 -.0062063 -.0094314
T  689  2 .1774495E+07   3000000E+02  .1862E+06  .3548E+07   .9991559  .0201423  .0358014
T  690  2 .1753653E+07   3000000E+02  .2176E+07 -.1299E+06   .9993413  .0334031 -.0141830
T  691  2 .1894757E+07   3000000E+02  .3170E+07 -.3742E+07   .9995774  .0160236 -.0242533
T  692  2 .1774654E+07   3000000E+02 -.1927E+07 -.1487E+07   .9999276 -.0119280  .0015642
T  693  2 .1838710E+07   3000000E+02 -.2689E+07 -.1698E+07   .9999859  .0024709 -.0047022
T  694  2 .1751876E+07   3000000E+02  .1884E+07 -.4627E+07   .9998997  .0070154 -.0123050
T  695  2 .1829918E+07   3000000E+02  .3102E+07  .1156E+07   .9996708  .0254194  .0034768
T  696  2 .1772493E+07   3000000E+02  .8395E+06 -.6685E+07   .9971153  .0106679 -.0751477
T  697  2 .1863911E+07   3000000E+02  .1463E+06 -.1050E+07   .9998040  .0177072  .0088544
T  698  2 .1902225E+07   3000000E+02  .2806E+06 -.1147E+07   .9999790 -.0008762 -.0064169
T  699  2 .1798492E+07   3000000E+02 -.2712E+07 -.1672E+07   .9999695 -.0050531  .0059618
T  700  2 .1795558E+07   3000000E+02  .1513E+07 -.1801E+07   .9989147  .0129958 -.0447275
T  701  2 .1895018E+07   3000000E+02 -.7733E+07 -.1077E+07   .9985389 -.0492883 -.0221543
T  702  2 .1764205E+07   3000000E+02  .1917E+07 -.1834E+07   .9999220  .0124894  .0000517
T  703  2 .1749358E+07   3000000E+02 -.7549E+06 -.3409E+07   .9993108 -.0370838  .0016666
T  704  2 .1059178E+07   3000000E+02 -.8346E+08 -.5603E+08   .8816439 -.4463856 -.1531143
T  705  2 .1740742E+07   3000000E+02 -.4726E+07  .8234E+07   .9985157 -.0386951  .0383289
T  706  2 .1783485E+07   3000000E+02  .4567E+07 -.5815E+06   .9997677  .0211605  .0041039
T  707  2 .1912794E+07   3000000E+02  .1914E+07  .3713E+06   .9999757  .0058045 -.0038588
T  708  2 .1790797E+07   3000000E+02 -.2474E+07 -.3015E+06   .9999788  .0026811 -.0059321
T  709  2 .1833742E+07   3000000E+02 -.5391E+07  .4325E+07   .9988161 -.0260105  .0411089
T  710  2 .1832448E+07   3000000E+02 -.3011E+07 -.8123E+06   .9994893 -.0319502 -.0005259
T  711  2 .1675270E+07   3000000E+02 -.6210E+06  .2188E+08   .9948510 -.0675109  .0755892
T  712  2 .1846902E+07   3000000E+02  .5666E+07  .3828E+07   .9987869  .0396945  .0291388
T  713  2 .1737459E+07   3000000E+02 -.2820E+08 -.6264E+06   .9873658 -.1583714  .0052128
T  714  2 .1825822E+07   3000000E+02  .2539E+07  .9854E+06   .9994241  .0331371  .0073041
T  715  2 .1761296E+07   3000000E+02  .4921E+07 -.3228E+07   .9986865  .0433549 -.0273052
T  716  2 .1838127E+07   3000000E+02 -.7729E+05  .2638E+07   .9996397  .0171576  .0206428
T  717  2 .1738756E+07   3000000E+02 -.1575E+07  .2023E+07   .9999476  .0029870 -.0097958
T  718  2 .1772317E+07   3000000E+02  .5926E+07 -.2989E+07   .9988038  .0455851 -.0176934
T  719  2 .1809067E+07   3000000E+02  .1041E+07 -.1226E+07   .9994567 -.0215579 -.0249325
T  720  2 .1826899E+07   3000000E+02 -.5375E+05 -.1142E+07   .9979384  .0530842 -.0360698
T  721  2 .1855942E+07   3000000E+02  .1036E+07 -.1266E+07   .9992488  .0362933 -.0135893
T  722  2 .1713803E+07   3000000E+02 -.1033E+07  .8151E+07   .9978117 -.0160463  .0641425
T  723  2 .1883755E+07   3000000E+02 -.3285E+07 -.2970E+07   .9992170 -.0103400 -.0381903
T  724  2 .1746988E+07   3000000E+02 -.2582E+07 -.1529E+07   .9991876  .0180323 -.0360400
T  725  2 .1656458E+07   3000000E+02  .1397E+08  .3660E+08   .9721178  .0940496  .2148060
T  726  2 .1798667E+07   3000000E+02 -.2496E+07 -.1683E+07   .9958856  .0087154  .0901988
T  727  2 .1886213E+07   3000000E+02 -.5996E+07 -.1054E+07   .9962417 -.0862271  .0082066
T  728  2 .1778873E+07   3000000E+02  .2695E+07 -.1245E+07   .9996956  .0061081 -.0239046
T  729  2 .1809145E+07   3000000E+02  .2122E+07 -.8409E+06   .9995213  .0304955 -.0052182
T  730  2 .1858019E+07   3000000E+02 -.2861E+07 -.1543E+06   .9994802 -.0136002 -.0292281
T  731  2 .1809491E+07   3000000E+02 -.6045E+06 -.1646E+07   .9999806 -.0045118 -.0043048
T  732  2 .1760199E+07   3000000E+02  .5176E+07 -.4396E+07   .9990644  .0304893 -.0306698
T  733  2 .1839892E+07   3000000E+02  .2076E+06  .4616E+07   .9988367  .0019246  .0481834
T  734  2 .1790869E+07   3000000E+02 -.1581E+07  .4225E+07   .9992461 -.0197208  .0334406
T  735  2 .1803935E+07   3000000E+02  .3595E+07  .8294E+06   .9998365  .0032088 -.0177957
T  736  2 .1773811E+07   3000000E+02  .2459E+07 -.2526E+05   .9999578 -.0029044 -.0087189
T  737  2 .1821754E+07   3000000E+02  .2277E+07 -.9147E+07   .9986319  .0037843 -.0521536
T  738  2 .1881393E+07   3000000E+02 -.1037E+07  .2591E+07   .9994823 -.0266281  .0180602
T  739  2 .1714619E+07   3000000E+02  .7853E+07  .6451E+07   .9973257  .0669062  .0294121
T  740  2 .1734495E+07   3000000E+02  .7600E+05  .3310E+06   .9999597 -.0018613 -.0087785
T  741  2 .1831597E+07   3000000E+02  .4365E+07 -.4054E+06   .9999170 -.0126454 -.0024525
T  742  2 .1829224E+07   3000000E+02  .2340E+06 -.1437E+07   .9993253  .0367085 -.0011671
T  743  2 .1785190E+07   3000000E+02 -.1749E+07  .4219E+06   .9997419 -.0202781 -.0102400
T  744  2 .1842081E+07   3000000E+02  .5475E+07 -.1429E+07   .9925629  .0887599 -.0833106
T  745  2 .1877330E+07   3000000E+02  .1105E+07 -.2215E+06   .9999255 -.0110384 -.0052194
T  746  2 .1814039E+07   3000000E+02  .2871E+07  .7481E+07   .9991665  .0102751  .0395058
T  747  2 .1821456E+07   3000000E+02 -.2852E+07 -.1855E+07   .9999350 -.0080570 -.0080725
T  748  2 .1801592E+07   3000000E+02  .3385E+07  .4401E+07   .9998382  .0174174 -.0044923
T  749  2 .1805868E+07   3000000E+02  .2704E+07 -.1626E+07   .9997786  .0174978  .0116858
T  750  2 .1724621E+07   3000000E+02  .2177E+07 -.2338E+07   .9993756 -.0056064 -.0348839
T  751  2 .1814740E+07   3000000E+02 -.1781E+07 -.3938E+07   .9994406 -.0259053 -.0211542
T  752  2 .1780812E+07   3000000E+02  .9420E+06 -.1784E+07   .9999093  .0124253  .0051879
T  753  2 .1776588E+07   3000000E+02 -.2333E+07 -.8003E+06   .9998760 -.0059343 -.0145852
T  754  2 .1820003E+07   3000000E+02 -.6140E+06 -.1075E+07   .9999911 -.0041159  .0009177
T  755  2 .1796106E+07   3000000E+02  .2001E+07 -.7141E+06   .9998599 -.0064865  .0154304
T  756  2 .1889195E+07   3000000E+02  .4902E+06 -.2181E+07   .9998571 -.0153821  .0070079
T  757  2 .1858652E+07   3000000E+02  .3881E+06 -.2596E+07   .9986881  .0139315 -.0492742
T  758  2 .1763814E+07   3000000E+02 -.1388E+07  .3188E+07   .9997511 -.0195556  .0107348
T  759  2 .1724185E+07   3000000E+02  .6398E+06 -.4169E+07   .9976228  .0669358 -.0163812
T  760  2 .1824109E+07   3000000E+02 -.2282E+07  .3062E+07   .9992944 -.0362598  .0097955
T  761  2 .1928249E+07   3000000E+02 -.3637E+07 -.4722E+06   .9996903 -.0196513 -.0152669
T  762  2 .1786419E+07   3000000E+02  .2491E+07  .5901E+06   .9997182  .0209706  .0111233
T  763  2 .1789517E+07   3000000E+02 -.1388E+07  .2728E+07   .9991388 -.0331409  .0249657
T  764  2 .1731404E+07   3000000E+02 -.1966E+07  .9242E+06   .9991736  .0157085  .0374877
T  765  2 .1760600E+07   3000000E+02  .1251E+07 -.3205E+06   .9999994 -.0010273 -.0002971
T  766  2 .1829730E+07   3000000E+02 -.2766E+07  .1375E+07   .9994135 -.0237273  .0246917
T  767  2 .1836650E+07   3000000E+02 -.6766E+06  .9212E+06   .9997044 -.0074508  .0231428
T  768  2 .1778246E+07   3000000E+02  .8717E+07  .6667E+07   .9970666  .0470902  .0603381
T  769  2 .1837396E+07   3000000E+02 -.1662E+05  .2387E+07   .9986683 -.0282853  .0431462
T  770  2 .1872455E+07   3000000E+02 -.2103E+06 -.2536E+06   .9999757  .0064950  .0025152
T  771  2 .1884120E+07   3000000E+02  .4486E+07 -.3091E+07   .9988309  .0301533 -.0377838
T  772  2 .1838740E+07   3000000E+02  .7504E+07 -.1633E+07   .9994380  .0236621 -.0237448
T  773  2 .1895371E+07   3000000E+02  .4063E+07 -.3110E+07   .9989844  .0375260 -.0249392
T  774  2 .1803985E+07   3000000E+02  .4022E+07  .2494E+06   .9991247  .0226033  .0351981
T  775  2 .1859393E+07   3000000E+02 -.4932E+07  .1395E+07   .9991551 -.0365337 -.0188231
T  776  2 .1755543E+07   3000000E+02 -.2678E+07 -.2773E+07   .9998827 -.0018776 -.0152006
