============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.= He(5.48 MeV) ==> Layer 1(  10 mm) =========================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T  778  2 .4494831E+07   1000000E+02  .5352E+05 -.1335E+06   .9999960 -.0007384 -.0027271
T  779  2 .4506461E+07   1000000E+02  .2755E+06 -.4088E+04   .9998748  .0133824 -.0084445
T  780  2 .4521780E+07   1000000E+02 -.3194E+06 -.6177E+06   .9998656 -.0053703 -.0154884
T  781  2 .4498334E+07   1000000E+02  .3374E+06 -.4675E+06   .9999068 -.0034681 -.0132030
T  782  2 .4511245E+07   1000000E+02 -.1365E+06 -.1662E+06   .9999679 -.0004781 -.0079948
T  783  2 .4533090E+07   1000000E+02 -.1402E+06  .2494E+06   .9999700 -.0030018  .0071438
T  784  2 .4520889E+07   1000000E+02 -.1711E+06  .8161E+05   .9999871 -.0048574 -.0014861
T  785  2 .4500218E+07   1000000E+02  .1065E+06 -.3919E+06   .9999974 -.0022524 -.0001647
T  786  2 .4513979E+07   1000000E+02  .2918E+06  .3922E+06   .9999358  .0078937  .0081342
T  787  2 .4493386E+07   1000000E+02 -.5259E+06 -.7309E+06   .9999348 -.0070154 -.0090101
T  788  2 .4497429E+07   1000000E+02 -.6623E+05 -.2339E+06   .9999947  .0023977  .0021916
T  789  2 .4517793E+07   1000000E+02  .5311E+05 -.2823E+06   .9999660  .0069988 -.0043506
T  790  2 .4473677E+07   1000000E+02 -.5095E+06  .3185E+06   .9999381 -.0090913  .0064200
T  791  2 .4482621E+07   1000000E+02  .2677E+06  .5011E+06   .9999525  .0048678  .0084483
T  792  2 .4494246E+07   1000000E+02  .4850E+06 -.7335E+05   .9999566  .0091443 -.0017926
T  793  2 .4456518E+07   1000000E+02  .1745E+06 -.2724E+06   .9999306  .0094134 -.0070772
T  794  2 .4497167E+07   1000000E+02  .2247E+06 -.4697E+06   .9999733  .0031446 -.0066036
T  795  2 .4510708E+07   1000000E+02 -.3307E+06  .4019E+06   .9998920 -.0146893 -.0004388
T  796  2 .4537824E+07   1000000E+02  .3860E+06  .1770E+06   .9999156  .0126727 -.0028507
T  797  2 .4513489E+07   1000000E+02 -.2395E+06  .1009E+06   .9999753 -.0037100  .0059708
T  798  2 .4515421E+07   1000000E+02 -.3800E+06 -.3718E+06   .9998769 -.0114586 -.0107213
T  799  2 .4536145E+07   1000000E+02  .5032E+06  .4822E+06   .9999368  .0052257  .0099556
T  800  2 .4494458E+07   1000000E+02  .2813E+06 -.3294E+06   .9999359  .0061197 -.0095301
T  801  2 .4489136E+07   1000000E+02  .7120E+06  .5649E+06   .9999590  .0087223  .0024507
T  802  2 .4499955E+07   1000000E+02  .7364E+06 -.1600E+06   .9999238  .0121595 -.0021260
T  803  2 .4489392E+07   1000000E+02 -.1120E+06 -.6922E+04   .9999919 -.0032299 -.0024119
T  804  2 .4494453E+07   1000000E+02 -.5485E+06  .1790E+06   .9999729 -.0072883  .0010338
T  805  2 .4540188E+07   1000000E+02  .5843E+06 -.1565E+06   .9999388  .0105082  .0034606
T  806  2 .4473148E+07   1000000E+02  .2270E+05 -.2207E+06   .9999811  .0035026 -.0050458
T  807  2 .4514895E+07   1000000E+02 -.3255E+06 -.3048E+06   .9999358 -.0047509 -.0102873
T  808  2 .4518279E+07   1000000E+02  .5798E+04 -.3475E+06   .9999806 -.0061800 -.0007575
T  809  2 .4518453E+07   1000000E+02 -.1264E+06  .2478E+06   .9999798 -.0028071  .0056951
T  810  2 .4492323E+07   1000000E+02  .3919E+06  .1246E+06   .9999733  .0073002 -.0001149
T  811  2 .4513069E+07   1000000E+02  .4610E+05 -.1324E+07   .9998975  .0008526 -.0142936
T  812  2 .4519567E+07   1000000E+02  .2089E+06  .8667E+06   .9999144 -.0038908  .0124941
T  813  2 .4513365E+07   1000000E+02  .2280E+05  .4820E+06   .9999605 -.0015753  .0087417
T  814  2 .4519959E+07   1000000E+02  .4844E+06 -.1363E+06   .9999196  .0038450 -.0120797
T  815  2 .4510210E+07   1000000E+02  .5186E+06 -.3570E+06   .9998569  .0115490 -.0123610
T  816  2 .4521263E+07   1000000E+02 -.2168E+06  .1429E+06   .9999786 -.0065367  .0003177
T  817  2 .4519328E+07   1000000E+02 -.3065E+06 -.5576E+06   .9998561 -.0123265 -.0116579
T  818  2 .4496635E+07   1000000E+02 -.4126E+06  .6443E+06   .9999369 -.0074030  .0084498
T  819  2 .4547583E+07   1000000E+02  .3328E+05  .3646E+06   .9999663 -.0002006  .0082050
T  820  2 .4518622E+07   1000000E+02  .3443E+06 -.4460E+06   .9999665  .0014746 -.0080543
T  821  2 .4486685E+07   1000000E+02  .2591E+06 -.5672E+06   .9998575  .0152109 -.0073274
T  822  2 .4472639E+07   1000000E+02 -.1315E+06 -.4333E+05   .9999850 -.0039861  .0037511
T  823  2 .4452495E+07   1000000E+02  .2147E+06 -.9468E+04   .9999441  .0105740  .0000767
T  824  2 .4475465E+07   1000000E+02  .7693E+06  .2732E+05   .9998193  .0188398  .0025413
T  825  2 .4475927E+07   1000000E+02 -.2898E+06  .7592E+06   .9998723  .0041783  .0154244
T  826  2 .4546818E+07   1000000E+02  .1550E+06 -.3562E+06   .9999438  .0022951  .0103539
T  827  2 .4474513E+07   1000000E+02  .2141E+06  .1192E+06   .9999417  .0096275  .0048990
T  828  2 .4498023E+07   1000000E+02 -.1655E+06  .4735E+06   .9998577 -.0093842  .0140170
T  829  2 .4520042E+07   1000000E+02 -.9866E+05  .2074E+06   .9999652 -.0074269  .0038013
T  830  2 .4537185E+07   1000000E+02 -.7696E+05  .6283E+05   .9999189 -.0115651 -.0053382
T  831  2 .4541796E+07   1000000E+02 -.2114E+06  .1274E+07   .9994658 -.0012777  .0326585
T  832  2 .4528948E+07   1000000E+02 -.9850E+04 -.8823E+05   .9999101  .0012814 -.0133506
T  833  2 .4464126E+07   1000000E+02 -.1157E+06 -.6377E+04   .9999500 -.0058181 -.0081310
T  834  2 .4544076E+07   1000000E+02  .5649E+06  .1506E+06   .9999423  .0103596  .0028407
T  835  2 .4511797E+07   1000000E+02  .2823E+05  .1103E+06   .9999958 -.0024690  .0014938
T  836  2 .4482137E+07   1000000E+02  .5255E+06 -.5151E+06   .9997628  .0126100 -.0177573
T  837  2 .4474026E+07   1000000E+02 -.3057E+06  .8223E+05   .9999577 -.0044060  .0080730
T  838  2 .4513048E+07   1000000E+02 -.5421E+05 -.4101E+06   .9999398 -.0010179 -.0109208
T  839  2 .4501347E+07   1000000E+02  .9323E+06 -.5216E+06   .9998806  .0107892 -.0110641
T  840  2 .4468266E+07   1000000E+02  .2510E+06 -.3162E+06   .9999764  .0064311 -.0024049
T  841  2 .4493055E+07   1000000E+02  .1565E+06  .1475E+06   .9999593  .0070201  .0056595
T  842  2 .4509516E+07   1000000E+02  .1748E+06 -.2420E+06   .9999656  .0055272 -.0061886
T  843  2 .4466424E+07   1000000E+02 -.5565E+06  .2168E+06   .9999703 -.0066432  .0039083
T  844  2 .4493634E+07   1000000E+02  .6595E+06  .1879E+06   .9998378  .0166428  .0068862
T  845  2 .4476783E+07   1000000E+02  .3344E+06  .4464E+06   .9997518  .0136091  .0176388
T  846  2 .4473918E+07   1000000E+02 -.1738E+06  .1870E+06   .9999728 -.0002452  .0073743
T  847  2 .4505122E+07   1000000E+02  .7692E+05 -.9965E+05   .9999959  .0019579 -.0020787
T  848  2 .4464500E+07   1000000E+02 -.4365E+06 -.2271E+06   .9999764 -.0054836 -.0041354
T  849  2 .4505300E+07   1000000E+02  .9751E+04 -.1333E+06   .9999851  .0020777 -.0050472
T  850  2 .4520601E+07   1000000E+02 -.1142E+07  .1582E+05   .9998086 -.0183425 -.0068021
T  851  2 .4545223E+07   1000000E+02  .1371E+06 -.1367E+06   .9999849  .0044217 -.0032489
T  852  2 .4507303E+07   1000000E+02  .8470E+06 -.4857E+06   .9995596  .0286286 -.0078078
T  853  2 .4532228E+07   1000000E+02 -.2077E+06  .3493E+06   .9999873 -.0050257  .0002892
T  854  2 .4516013E+07   1000000E+02  .4583E+06  .5305E+06   .9998901  .0138991  .0051498
T  855  2 .4505130E+07   1000000E+02  .3031E+06 -.8991E+05   .9999768  .0031025 -.0060643
T  856  2 .4481691E+07   1000000E+02  .5261E+06  .3184E+06   .9999436  .0094631  .0048281
T  857  2 .4493613E+07   1000000E+02  .6311E+05  .4172E+06   .9999931  .0032500  .0017993
T  858  2 .4496683E+07   1000000E+02 -.7766E+05  .6675E+06   .9998225  .0016255  .0187689
T  859  2 .4461083E+07   1000000E+02 -.3239E+06  .1489E+06   .9998325 -.0132599  .0126145
T  860  2 .4487701E+07   1000000E+02  .3309E+06 -.1749E+06   .9998133 -.0014777 -.0192678
T  861  2 .4499934E+07   1000000E+02  .1529E+06  .3389E+06   .9999996  .0004191  .0007883
T  862  2 .4494439E+07   1000000E+02  .2078E+05 -.3387E+06   .9999584  .0059271 -.0069259
T  863  2 .4508334E+07   1000000E+02  .7913E+06 -.1194E+06   .9996616  .0259078  .0023562
T  864  2 .4482064E+07   1000000E+02 -.9853E+05  .3846E+06   .9999992 -.0009210 -.0008767
T  865  2 .4478213E+07   1000000E+02 -.5907E+05  .3241E+06   .9999466  .0018692  .0101619
T  866  2 .4519741E+07   1000000E+02  .1645E+06  .1245E+06   .9999759  .0051821  .0046269
T  867  2 .4529313E+07   1000000E+02  .2094E+06 -.1921E+06   .9999428  .0096688 -.0045740
T  868  2 .4516611E+07   1000000E+02  .1185E+06 -.1761E+07   .9997469  .0001091 -.0224957
T  869  2 .4498708E+07   1000000E+02 -.4945E+06 -.1361E+06   .9999866 -.0049326 -.0015479
T  870  2 .4523268E+07   1000000E+02 -.6144E+06  .4565E+06   .9997369 -.0178068  .0144578
T  871  2 .4482503E+07   1000000E+02  .8567E+05  .1662E+06   .9999793  .0057980 -.0028021
T  872  2 .4512862E+07   1000000E+02  .7693E+06  .6935E+06   .9997732  .0182488  .0109808
T  873  2 .4482127E+07   1000000E+02  .8076E+06 -.9375E+05   .9997100  .0232673 -.0062023
T  874  2 .4504586E+07   1000000E+02 -.6662E+05  .2069E+06   .9999789 -.0015097  .0063127
T  875  2 .4482251E+07   1000000E+02  .1751E+06 -.2122E+06   .9999752  .0058753 -.0038882
T  876  2 .4495890E+07   1000000E+02  .4846E+06 -.7384E+06   .9999656  .0081526 -.0015267
T  877  2 .4496288E+07   1000000E+02 -.7989E+05  .3239E+06   .9997504 -.0223171 -.0009942
T  878  2 .4502602E+07   1000000E+02 -.1703E+07  .1593E+07   .9991350 -.0327994  .0255608
T  879  2 .4482017E+07   1000000E+02  .5478E+05  .1785E+06   .9999465  .0103384  .0004284
T  880  2 .4496272E+07   1000000E+02 -.1541E+06 -.2533E+06   .9999633 -.0052706 -.0067521
T  881  2 .4499802E+07   1000000E+02  .7687E+06  .7806E+05   .9999491  .0091347 -.0042798
T  882  2 .4529125E+07   1000000E+02  .3277E+06 -.1131E+06   .9999381  .0096977 -.0054537
T  883  2 .4519640E+07   1000000E+02  .2270E+06 -.8419E+06   .9999167  .0069339 -.0108852
T  884  2 .4516803E+07   1000000E+02 -.4952E+06 -.3186E+06   .9994438 -.0268700 -.0197501
T  885  2 .4522332E+07   1000000E+02 -.3171E+07  .2523E+07   .9987127 -.0372370  .0344432
T  886  2 .4519322E+07   1000000E+02 -.4443E+06 -.3536E+05   .9999094 -.0133422  .0017564
T  887  2 .4516814E+07   1000000E+02  .2182E+06 -.2314E+06   .9999946  .0032601 -.0005183
T  888  2 .4502795E+07   1000000E+02  .5083E+06 -.1634E+06   .9999839  .0037970 -.0042079
T  889  2 .4482542E+07   1000000E+02  .2667E+06 -.7250E+06   .9999472  .0007911 -.0102495
T  890  2 .4517401E+07   1000000E+02 -.1728E+06  .4445E+06   .9999746 -.0065626  .0027744
T  891  2 .4515605E+07   1000000E+02 -.5250E+06 -.6087E+05   .9999310 -.0107402 -.0047536
T  892  2 .4531651E+07   1000000E+02 -.5311E+06  .2920E+06   .9999570 -.0092701  .0002170
T  893  2 .4510522E+07   1000000E+02 -.2120E+06 -.5906E+06   .9997282 -.0173703 -.0155507
T  894  2 .4491497E+07   1000000E+02  .2606E+06 -.1116E+06   .9999610  .0039058 -.0079237
T  895  2 .4489774E+07   1000000E+02  .1020E+07  .1959E+06   .9998035  .0198070 -.0008520
T  896  2 .4478117E+07   1000000E+02 -.7344E+06  .4837E+05   .9999162 -.0125648 -.0031119
T  897  2 .4503168E+07   1000000E+02  .1934E+06 -.3001E+06   .9999981 -.0015875  .0010926
T  898  2 .4473407E+07   1000000E+02  .7127E+06  .1999E+06   .9999577  .0085774  .0033068
T  899  2 .4497950E+07   1000000E+02 -.4672E+06  .3224E+06   .9998841 -.0152185 -.0002955
T  900  2 .4524723E+07   1000000E+02 -.1536E+06  .8452E+06   .9999719 -.0062730  .0040952
T  901  2 .4499773E+07   1000000E+02  .1677E+06 -.1130E+07   .9999511  .0020473 -.0096759
T  902  2 .4511091E+07   1000000E+02 -.7469E+04 -.4593E+06   .9999370 -.0060775 -.0094321
T  903  2 .4489619E+07   1000000E+02 -.1375E+06 -.1044E+07   .9998720  .0008986 -.0159752
T  904  2 .4454749E+07   1000000E+02 -.1835E+05  .2367E+06   .9999877 -.0020548  .0045107
T  905  2 .4495119E+07   1000000E+02  .3655E+06 -.2815E+05   .9998833 -.0029770 -.0149812
T  906  2 .4518424E+07   1000000E+02  .6551E+06 -.3739E+05   .9999897  .0045007  .0005930
T  907  2 .4470137E+07   1000000E+02  .2147E+06 -.8693E+05   .9999494  .0099902 -.0011795
T  908  2 .4497743E+07   1000000E+02  .6390E+06 -.6776E+05   .9999399  .0102620  .0038684
T  909  2 .4490565E+07   1000000E+02  .5194E+06 -.6818E+06   .9998405  .0113309 -.0138042
T  910  2 .4480357E+07   1000000E+02  .2643E+06  .1603E+06   .9999984  .0001731  .0017899
T  911  2 .4489454E+07   1000000E+02 -.3012E+06 -.2559E+06   .9999977 -.0019768 -.0008878
T  912  2 .4478018E+07   1000000E+02 -.1467E+06  .2604E+06   .9999716 -.0014303  .0074012
T  913  2 .4467459E+07   1000000E+02 -.5021E+06 -.1833E+05   .9998736 -.0148271  .0057359
T  914  2 .4452433E+07   1000000E+02  .2805E+06 -.1561E+06   .9999953 -.0008635 -.0029431
T  915  2 .4487521E+07   1000000E+02  .8360E+06 -.6188E+06   .9998676  .0127535 -.0101051
T  916  2 .4489225E+07   1000000E+02  .6322E+06 -.1218E+07   .9998338  .0099049 -.0153061
T  917  2 .4512828E+07   1000000E+02  .6953E+06  .2502E+06   .9998203  .0175631  .0071294
T  918  2 .4491382E+07   1000000E+02  .3651E+06  .8707E+05   .9999958  .0028766  .0004419
T  919  2 .4524171E+07   1000000E+02 -.1261E+07  .8869E+06   .9998386 -.0109103  .0142704
T  920  2 .4470325E+07   1000000E+02 -.1745E+06  .1142E+06   .9999800 -.0046640 -.0042686
T  921  2 .4511403E+07   1000000E+02 -.2143E+06 -.3885E+06   .9999760 -.0069089  .0004594
T  922  2 .4494084E+07   1000000E+02  .9754E+05  .7917E+06   .9999797 -.0004687  .0063470
T  923  2 .4532043E+07   1000000E+02 -.7429E+05 -.7537E+06   .9998586 -.0035236 -.0164428
T  924  2 .4508286E+07   1000000E+02  .2714E+05 -.6670E+06   .9999277 -.0046841 -.0110783
T  925  2 .4539308E+07   1000000E+02 -.3991E+06  .2206E+06   .9999395 -.0109558  .0009314
T  926  2 .4507657E+07   1000000E+02  .6466E+06 -.4267E+06   .9999286  .0106699 -.0053839
T  927  2 .4499137E+07   1000000E+02 -.1444E+07  .9286E+06   .9995288 -.0246635  .0182716
T  928  2 .4500310E+07   1000000E+02 -.1980E+06 -.1256E+06   .9999842 -.0055015  .0011920
T  929  2 .4534277E+07   1000000E+02  .1306E+07  .3489E+06   .9997543  .0214600  .0055488
T  930  2 .4526598E+07   1000000E+02  .3232E+06 -.6347E+05   .9999801 -.0062326 -.0009747
T  931  2 .4530291E+07   1000000E+02  .8670E+05 -.5007E+05   .9999879  .0026532  .0041483
T  932  2 .4460952E+07   1000000E+02 -.4172E+06 -.2406E+06   .9999550 -.0090619 -.0027958
T  933  2 .4474153E+07   1000000E+02 -.9845E+06 -.5576E+06   .9997994 -.0178557 -.0090686
T  934  2 .4495843E+07   1000000E+02 -.1671E+06 -.3203E+06   .9999860 -.0046537 -.0025033
T  935  2 .4487228E+07   1000000E+02  .1882E+06 -.2255E+06   .9999883  .0047832 -.0007181
T  936  2 .4489785E+07   1000000E+02 -.1781E+06 -.5876E+06   .9998910 -.0104800 -.0104027
T  937  2 .4466955E+07   1000000E+02 -.7526E+06 -.8217E+05   .9991889 -.0395058  .0078050
T  938  2 .4500575E+07   1000000E+02  .1583E+06 -.4753E+06   .9999290  .0060490 -.0102692
T  939  2 .4486140E+07   1000000E+02  .1011E+06 -.7706E+06   .9999922 -.0014842 -.0036598
T  940  2 .4452728E+07   1000000E+02  .2063E+06 -.5330E+06   .9997871  .0073401 -.0192819
T  941  2 .4494638E+07   1000000E+02 -.6479E+04 -.9924E+06   .9999678  .0020432 -.0077565
T  942  2 .4481587E+07   1000000E+02  .6489E+06  .3042E+06   .9999576  .0069809  .0059976
T  943  2 .4503450E+07   1000000E+02  .8743E+06 -.1284E+05   .9999192  .0103431 -.0073924
T  944  2 .4478399E+07   1000000E+02 -.8551E+06  .1899E+06   .9995101 -.0312923 -.0005478
T  945  2 .4512335E+07   1000000E+02  .4219E+06  .3372E+06   .9999906  .0042553  .0007975
T  946  2 .4490768E+07   1000000E+02  .7575E+05 -.1405E+06   .9999940 -.0010395 -.0033023
T  947  2 .4541518E+07   1000000E+02 -.1344E+06  .4930E+06   .9999762  .0013253  .0067692
T  948  2 .4481351E+07   1000000E+02 -.1888E+06  .3866E+06   .9999677 -.0073203  .0033305
T  949  2 .4496026E+07   1000000E+02 -.3076E+06 -.1289E+06   .9999300 -.0062102 -.0100758
T  950  2 .4533615E+07   1000000E+02  .1474E+06 -.4072E+06   .9999545  .0022707 -.0092671
T  951  2 .4519219E+07   1000000E+02  .8645E+05 -.5235E+06   .9998035 -.0087762 -.0177756
T  952  2 .4454667E+07   1000000E+02  .3070E+06 -.3165E+06   .9999933  .0036481  .0003848
T  953  2 .4505906E+07   1000000E+02  .2258E+06 -.2945E+06   .9999760 -.0041604 -.0055336
T  954  2 .4502310E+07   1000000E+02  .1375E+07  .8827E+05   .9997354  .0227894 -.0031156
T  955  2 .4504932E+07   1000000E+02  .3632E+06  .5534E+06   .9999826  .0053896 -.0023958
T  956  2 .4519095E+07   1000000E+02 -.3357E+06 -.5282E+06   .9998806 -.0018978 -.0153328
T  957  2 .4502968E+07   1000000E+02 -.2188E+06  .5944E+06   .9999208 -.0021790  .0123986
T  958  2 .4483384E+07   1000000E+02  .5303E+06  .6502E+06   .9997835  .0138137  .0155612
T  959  2 .4501052E+07   1000000E+02  .5686E+06 -.7776E+06   .9998253  .0138815 -.0125171
T  960  2 .4513318E+07   1000000E+02 -.1244E+06 -.2273E+06   .9999966 -.0020036 -.0016673
T  961  2 .4538695E+07   1000000E+02 -.1680E+06  .5870E+06   .9999532  .0007051  .0096508
T  962  2 .4486960E+07   1000000E+02 -.2504E+06  .1390E+07   .9995963 -.0088321  .0270049
T  963  2 .4485157E+07   1000000E+02  .9418E+06  .1052E+07   .9997879  .0133375  .0156937
T  964  2 .4491610E+07   1000000E+02 -.6259E+06 -.9052E+05   .9999780 -.0052131 -.0040945
T  965  2 .4480195E+07   1000000E+02 -.2147E+06 -.5293E+06   .9999046 -.0096421 -.0098937
T  966  2 .4523814E+07   1000000E+02  .3870E+06 -.1543E+06   .9999260  .0110591 -.0050671
T  967  2 .4489337E+07   1000000E+02 -.1355E+07 -.1517E+07   .9996545 -.0160334 -.0208303
T  968  2 .4519474E+07   1000000E+02 -.3317E+04  .2299E+06   .9999794 -.0035700 -.0053325
T  969  2 .4487095E+07   1000000E+02  .4104E+06  .1200E+06   .9999501  .0089091  .0045243
T  970  2 .4465605E+07   1000000E+02  .1148E+06 -.7432E+05   .9999831  .0039855 -.0042355
T  971  2 .4502986E+07   1000000E+02 -.1257E+06  .2378E+06   .9999817 -.0024752  .0055119
T  972  2 .4509447E+07   1000000E+02 -.1507E+05 -.3295E+06   .9999572  .0030224 -.0087439
T  973  2 .4502791E+07   1000000E+02  .8122E+06 -.5487E+06   .9994932  .0235115 -.0214601
T  974  2 .4528006E+07   1000000E+02 -.3589E+06 -.7224E+05   .9999628 -.0072682  .0046352
T  975  2 .4492055E+07   1000000E+02  .3199E+06  .1031E+05   .9999390  .0098137  .0050670
T  976  2 .4487051E+07   1000000E+02  .3729E+06 -.1572E+06   .9999864  .0047386 -.0021629
T  977  2 .4472383E+07   1000000E+02 -.1086E+06  .5865E+05   .9999931 -.0036972 -.0001752
T  978  2 .4503403E+07   1000000E+02  .3827E+06 -.5736E+06   .9997984  .0138437 -.0145433
T  979  2 .4513039E+07   1000000E+02  .1895E+06  .1012E+06   .9999930  .0026136  .0026793
T  980  2 .4466499E+07   1000000E+02 -.1729E+06  .6550E+05   .9999836 -.0057294 -.0000200
T  981  2 .4497464E+07   1000000E+02 -.6093E+05 -.4267E+06   .9998865 -.0049335 -.0142371
T  982  2 .4503747E+07   1000000E+02  .1989E+06 -.1928E+06   .9999976  .0013742 -.0016865
T  983  2 .4499241E+07   1000000E+02  .5447E+06  .2314E+06   .9999765  .0015549  .0066805
T  984  2 .4519017E+07   1000000E+02 -.3191E+06 -.1767E+06   .9999631 -.0066765 -.0054078
T  985  2 .4516241E+07   1000000E+02 -.1728E+06  .7283E+05   .9999884 -.0010279  .0046978
T  986  2 .4521399E+07   1000000E+02 -.6227E+06  .8922E+05   .9996616 -.0222888  .0134138
T  987  2 .4530649E+07   1000000E+02  .3115E+06 -.3400E+06   .9999378  .0066429 -.0089625
T  988  2 .4472123E+07   1000000E+02 -.1321E+06  .4406E+06   .9999764 -.0056739  .0038754
T  989  2 .4505032E+07   1000000E+02  .5407E+06 -.1514E+05   .9999272  .0114528 -.0037891
T  990  2 .4513966E+07   1000000E+02  .4531E+05  .4974E+04   .9999827  .0058846 -.0001266
T  991  2 .4485445E+07   1000000E+02 -.5827E+05 -.1542E+05   .9999866  .0051536 -.0005456
T  992  2 .4520891E+07   1000000E+02 -.3774E+06 -.5829E+05   .9999550 -.0085891 -.0040280
T  993  2 .4528756E+07   1000000E+02 -.7380E+06  .8922E+04   .9999531 -.0094602 -.0020797
T  994  2 .4530197E+07   1000000E+02  .5331E+06 -.1141E+06   .9999856  .0052765  .0010174
T  995  2 .4506335E+07   1000000E+02  .6546E+04  .1880E+06   .9999324  .0093568  .0069082
T  996  2 .4491604E+07   1000000E+02  .4631E+06 -.3498E+06   .9998845  .0130166 -.0078456
T  997  2 .4497921E+07   1000000E+02 -.6143E+0
